499.0,3.0
500.0,3.0
501.0,1.0
502.0,1.0
503.0,4.0
505.0,3.0
506.0,1.0
507.0,2.0
508.0,4.0
509.0,3.0
510.0,5.0
511.0,3.0
512.0,2.0
513.0,2.0
514.0,5.0
515.0,4.0
517.0,2.0
518.0,1.0
519.0,1.0
520.0,2.0
521.0,4.0
522.0,3.0
523.0,2.0
524.0,3.0
525.0,4.0
526.0,3.0
527.0,4.0
528.0,3.0
529.0,3.0
530.0,2.0
531.0,3.0
532.0,4.0
533.0,1.0
534.0,3.0
535.0,3.0
536.0,3.0
537.0,7.0
538.0,3.0
539.0,1.0
540.0,3.0
541.0,3.0
542.0,3.0
543.0,1.0
544.0,4.0
545.0,2.0
546.0,1.0
547.0,3.0
549.0,1.0
550.0,4.0
551.0,2.0
552.0,3.0
553.0,3.0
554.0,1.0
555.0,2.0
556.0,2.0
557.0,6.0
558.0,5.0
559.0,2.0
560.0,1.0
561.0,3.0
562.0,2.0
563.0,3.0
564.0,3.0
565.0,1.0
566.0,2.0
567.0,3.0
568.0,2.0
569.0,3.0
570.0,1.0
571.0,2.0
572.0,2.0
574.0,2.0
575.0,1.0
576.0,4.0
577.0,1.0
578.0,5.0
579.0,3.0
580.0,2.0
581.0,2.0
582.0,1.0
583.0,1.0
584.0,1.0
585.0,2.0
586.0,3.0
588.0,2.0
589.0,1.0
590.0,3.0
591.0,3.0
592.0,2.0
593.0,2.0
594.0,2.0
596.0,5.0
597.0,1.0
598.0,1.0
599.0,1.0
600.0,2.0
601.0,1.0
603.0,1.0
604.0,2.0
605.0,4.0
606.0,3.0
607.0,4.0
608.0,3.0
610.0,4.0
612.0,3.0
613.0,2.0
615.0,4.0
616.0,2.0
617.0,3.0
618.0,1.0
619.0,1.0
622.0,2.0
623.0,2.0
624.0,1.0
625.0,1.0
626.0,4.0
629.0,1.0
631.0,1.0
632.0,2.0
633.0,2.0
634.0,3.0
635.0,3.0
636.0,1.0
637.0,3.0
638.0,1.0
639.0,2.0
640.0,2.0
641.0,1.0
642.0,2.0
643.0,1.0
644.0,4.0
645.0,3.0
646.0,2.0
647.0,3.0
648.0,3.0
649.0,2.0
650.0,2.0
651.0,2.0
653.0,3.0
655.0,5.0
656.0,7.0
657.0,4.0
659.0,1.0
660.0,3.0
661.0,2.0
662.0,2.0
663.0,4.0
664.0,1.0
665.0,2.0
666.0,1.0
667.0,3.0
668.0,4.0
670.0,2.0
671.0,1.0
672.0,2.0
673.0,2.0
674.0,2.0
675.0,4.0
676.0,1.0
677.0,2.0
678.0,2.0
679.0,2.0
680.0,3.0
681.0,1.0
682.0,1.0
683.0,2.0
686.0,1.0
688.0,2.0
689.0,3.0
690.0,5.0
691.0,2.0
692.0,2.0
693.0,2.0
695.0,2.0
696.0,6.0
697.0,2.0
698.0,1.0
699.0,4.0
700.0,2.0
701.0,1.0
702.0,2.0
703.0,2.0
704.0,4.0
705.0,4.0
706.0,3.0
707.0,1.0
709.0,1.0
710.0,1.0
711.0,2.0
712.0,2.0
713.0,1.0
714.0,2.0
716.0,5.0
717.0,5.0
718.0,2.0
720.0,1.0
721.0,2.0
723.0,3.0
724.0,1.0
725.0,4.0
726.0,3.0
727.0,1.0
728.0,1.0
729.0,3.0
730.0,1.0
731.0,4.0
732.0,1.0
733.0,1.0
734.0,3.0
735.0,1.0
736.0,1.0
737.0,2.0
738.0,3.0
739.0,5.0
740.0,3.0
741.0,2.0
742.0,3.0
743.0,4.0
744.0,3.0
745.0,1.0
747.0,1.0
748.0,4.0
749.0,2.0
750.0,3.0
751.0,2.0
752.0,1.0
753.0,2.0
754.0,2.0
755.0,2.0
757.0,1.0
758.0,1.0
759.0,1.0
761.0,2.0
762.0,2.0
763.0,1.0
764.0,3.0
765.0,2.0
766.0,2.0
767.0,4.0
768.0,4.0
769.0,1.0
770.0,3.0
771.0,2.0
772.0,3.0
773.0,5.0
774.0,3.0
776.0,1.0
777.0,1.0
778.0,1.0
779.0,2.0
780.0,3.0
781.0,3.0
782.0,1.0
783.0,2.0
786.0,1.0
787.0,1.0
789.0,2.0
790.0,1.0
791.0,3.0
792.0,2.0
793.0,1.0
794.0,1.0
795.0,2.0
797.0,2.0
799.0,2.0
800.0,2.0
801.0,2.0
802.0,5.0
803.0,4.0
804.0,1.0
805.0,4.0
806.0,3.0
807.0,1.0
808.0,3.0
809.0,1.0
810.0,4.0
811.0,2.0
812.0,1.0
814.0,1.0
815.0,1.0
816.0,2.0
817.0,2.0
818.0,4.0
819.0,1.0
820.0,5.0
821.0,1.0
822.0,2.0
824.0,2.0
825.0,3.0
827.0,1.0
829.0,2.0
831.0,1.0
832.0,2.0
833.0,2.0
835.0,1.0
836.0,1.0
837.0,2.0
838.0,4.0
839.0,2.0
840.0,1.0
841.0,3.0
842.0,2.0
844.0,2.0
846.0,2.0
847.0,4.0
850.0,2.0
851.0,1.0
852.0,2.0
853.0,2.0
854.0,4.0
855.0,1.0
856.0,2.0
858.0,2.0
859.0,2.0
861.0,1.0
863.0,4.0
865.0,3.0
866.0,1.0
867.0,1.0
869.0,4.0
871.0,2.0
872.0,3.0
873.0,1.0
874.0,1.0
875.0,3.0
876.0,1.0
878.0,1.0
879.0,1.0
880.0,2.0
881.0,6.0
882.0,2.0
884.0,2.0
885.0,1.0
886.0,1.0
888.0,2.0
891.0,1.0
892.0,2.0
894.0,3.0
895.0,2.0
896.0,2.0
899.0,4.0
900.0,3.0
901.0,1.0
903.0,3.0
904.0,2.0
905.0,1.0
906.0,3.0
907.0,1.0
908.0,2.0
909.0,2.0
910.0,2.0
911.0,1.0
912.0,1.0
913.0,2.0
914.0,1.0
916.0,3.0
917.0,1.0
920.0,3.0
921.0,2.0
922.0,1.0
923.0,1.0
924.0,1.0
925.0,3.0
926.0,1.0
927.0,2.0
930.0,3.0
931.0,3.0
932.0,1.0
933.0,2.0
934.0,1.0
935.0,3.0
938.0,1.0
939.0,3.0
941.0,1.0
943.0,1.0
944.0,1.0
947.0,3.0
948.0,1.0
949.0,1.0
950.0,1.0
951.0,1.0
952.0,3.0
953.0,1.0
955.0,1.0
956.0,1.0
957.0,1.0
959.0,1.0
961.0,1.0
962.0,1.0
963.0,3.0
965.0,1.0
966.0,1.0
967.0,1.0
968.0,3.0
969.0,2.0
970.0,1.0
971.0,2.0
973.0,1.0
977.0,1.0
982.0,1.0
983.0,2.0
984.0,1.0
985.0,1.0
986.0,1.0
987.0,1.0
989.0,3.0
990.0,1.0
991.0,2.0
992.0,2.0
993.0,1.0
994.0,2.0
995.0,2.0
996.0,1.0
997.0,2.0
998.0,1.0
1000.0,2.0
1001.0,4.0
1005.0,1.0
1007.0,3.0
1008.0,1.0
1009.0,2.0
1010.0,2.0
1011.0,2.0
1012.0,1.0
1013.0,1.0
1014.0,2.0
1015.0,2.0
1016.0,1.0
1017.0,3.0
1020.0,4.0
1022.0,1.0
1023.0,1.0
1024.0,2.0
1025.0,1.0
1026.0,1.0
1027.0,1.0
1029.0,1.0
1030.0,3.0
1032.0,1.0
1033.0,1.0
1035.0,1.0
1036.0,2.0
1039.0,1.0
1041.0,1.0
1042.0,1.0
1043.0,1.0
1044.0,4.0
1045.0,2.0
1046.0,1.0
1047.0,1.0
1049.0,4.0
1050.0,1.0
1051.0,2.0
1054.0,1.0
1055.0,1.0
1056.0,1.0
1057.0,1.0
1060.0,5.0
1062.0,1.0
1063.0,1.0
1064.0,2.0
1065.0,1.0
1066.0,2.0
1067.0,2.0
1068.0,1.0
1069.0,1.0
1070.0,2.0
1071.0,2.0
1072.0,2.0
1073.0,1.0
1074.0,3.0
1075.0,1.0
1076.0,2.0
1079.0,2.0
1080.0,4.0
1081.0,1.0
1082.0,3.0
1083.0,1.0
1085.0,1.0
1086.0,1.0
1087.0,1.0
1088.0,1.0
1089.0,1.0
1090.0,1.0
1091.0,1.0
1092.0,1.0
1094.0,1.0
1096.0,1.0
1098.0,2.0
1099.0,1.0
1100.0,2.0
1101.0,3.0
1102.0,1.0
1104.0,1.0
1105.0,3.0
1106.0,2.0
1107.0,1.0
1108.0,1.0
1109.0,3.0
1110.0,4.0
1111.0,1.0
1113.0,1.0
1114.0,1.0
1115.0,2.0
1116.0,1.0
1117.0,3.0
1118.0,1.0
1119.0,1.0
1120.0,3.0
1121.0,2.0
1123.0,2.0
1124.0,3.0
1126.0,1.0
1127.0,3.0
1128.0,3.0
1129.0,3.0
1130.0,2.0
1131.0,2.0
1132.0,2.0
1133.0,3.0
1134.0,2.0
1135.0,3.0
1136.0,1.0
1137.0,1.0
1138.0,1.0
1140.0,2.0
1141.0,1.0
1142.0,1.0
1143.0,1.0
1144.0,1.0
1146.0,3.0
1148.0,1.0
1149.0,3.0
1150.0,1.0
1151.0,1.0
1152.0,4.0
1154.0,3.0
1155.0,1.0
1156.0,3.0
1158.0,1.0
1159.0,2.0
1160.0,2.0
1161.0,3.0
1167.0,1.0
1168.0,3.0
1170.0,2.0
1171.0,2.0
1172.0,2.0
1174.0,2.0
1175.0,1.0
1176.0,1.0
1177.0,5.0
1178.0,2.0
1179.0,1.0
1180.0,2.0
1183.0,2.0
1185.0,3.0
1186.0,3.0
1187.0,1.0
1189.0,1.0
1190.0,2.0
1191.0,2.0
1192.0,6.0
1193.0,1.0
1194.0,1.0
1195.0,1.0
1196.0,2.0
1198.0,1.0
1199.0,1.0
1200.0,2.0
1202.0,1.0
1203.0,1.0
1206.0,2.0
1209.0,2.0
1211.0,1.0
1212.0,2.0
1214.0,3.0
1215.0,1.0
1216.0,2.0
1219.0,3.0
1220.0,2.0
1221.0,1.0
1222.0,1.0
1223.0,1.0
1225.0,5.0
1227.0,2.0
1228.0,1.0
1229.0,1.0
1232.0,1.0
1233.0,1.0
1235.0,1.0
1236.0,1.0
1237.0,1.0
1241.0,1.0
1242.0,1.0
1243.0,2.0
1246.0,3.0
1247.0,1.0
1248.0,1.0
1249.0,1.0
1252.0,1.0
1253.0,1.0
1254.0,2.0
1255.0,3.0
1256.0,2.0
1257.0,1.0
1259.0,1.0
1260.0,1.0
1265.0,1.0
1266.0,1.0
1267.0,4.0
1268.0,3.0
1269.0,3.0
1271.0,2.0
1273.0,2.0
1274.0,1.0
1276.0,3.0
1278.0,1.0
1281.0,6.0
1283.0,1.0
1284.0,1.0
1285.0,1.0
1286.0,3.0
1288.0,1.0
1289.0,2.0
1290.0,3.0
1292.0,2.0
1293.0,1.0
1295.0,1.0
1296.0,3.0
1297.0,2.0
1298.0,1.0
1299.0,2.0
1300.0,2.0
1301.0,2.0
1302.0,5.0
1303.0,3.0
1304.0,1.0
1305.0,1.0
1309.0,4.0
1310.0,2.0
1311.0,2.0
1312.0,1.0
1313.0,1.0
1315.0,5.0
1317.0,1.0
1318.0,2.0
1319.0,1.0
1320.0,3.0
1321.0,1.0
1322.0,2.0
1323.0,3.0
1324.0,3.0
1325.0,2.0
1326.0,2.0
1327.0,1.0
1328.0,2.0
1331.0,1.0
1332.0,1.0
1334.0,2.0
1336.0,4.0
1337.0,3.0
1338.0,1.0
1339.0,2.0
1340.0,2.0
1341.0,1.0
1342.0,1.0
1344.0,1.0
1346.0,4.0
1349.0,2.0
1351.0,3.0
1352.0,1.0
1353.0,1.0
1354.0,1.0
1355.0,1.0
1356.0,2.0
1358.0,1.0
1360.0,3.0
1361.0,2.0
1362.0,2.0
1363.0,2.0
1364.0,1.0
1366.0,1.0
1367.0,4.0
1368.0,4.0
1369.0,3.0
1372.0,2.0
1375.0,4.0
1380.0,3.0
1381.0,2.0
1383.0,2.0
1384.0,1.0
1385.0,6.0
1386.0,1.0
1387.0,2.0
1388.0,3.0
1391.0,5.0
1393.0,2.0
1394.0,1.0
1396.0,4.0
1397.0,2.0
1398.0,4.0
1399.0,5.0
1400.0,3.0
1402.0,1.0
1403.0,2.0
1404.0,1.0
1405.0,2.0
1406.0,1.0
1407.0,2.0
1409.0,1.0
1410.0,2.0
1411.0,2.0
1412.0,5.0
1413.0,2.0
1414.0,1.0
1415.0,5.0
1416.0,1.0
1417.0,1.0
1419.0,1.0
1420.0,1.0
1421.0,2.0
1422.0,2.0
1423.0,1.0
1424.0,2.0
1425.0,1.0
1426.0,4.0
1427.0,5.0
1428.0,3.0
1429.0,4.0
1430.0,1.0
1431.0,3.0
1432.0,2.0
1433.0,1.0
1436.0,3.0
1437.0,1.0
1438.0,3.0
1439.0,3.0
1440.0,1.0
1441.0,1.0
1448.0,2.0
1449.0,1.0
1451.0,1.0
1454.0,1.0
1457.0,2.0
1458.0,1.0
1459.0,2.0
1462.0,1.0
1463.0,1.0
1464.0,1.0
1471.0,2.0
1474.0,1.0
1475.0,1.0
1476.0,3.0
1485.0,1.0
1488.0,2.0
1489.0,1.0
1491.0,1.0
1493.0,1.0
1497.0,1.0
1503.0,1.0
1508.0,1.0
1510.0,1.0
1511.0,1.0
1514.0,2.0
1515.0,1.0
1517.0,1.0
1518.0,2.0
1521.0,1.0
1526.0,5.0
1530.0,1.0
1531.0,1.0
1532.0,1.0
1534.0,1.0
1536.0,2.0
1537.0,1.0
1539.0,2.0
1540.0,1.0
1542.0,1.0
1546.0,1.0
1553.0,1.0
1555.0,1.0
1559.0,1.0
1560.0,1.0
1563.0,1.0
1568.0,1.0
1571.0,1.0
1574.0,2.0
1581.0,1.0
1582.0,1.0
1585.0,1.0
1593.0,1.0
1594.0,2.0
1598.0,1.0
1599.0,1.0
1602.0,1.0
1605.0,1.0
1606.0,1.0
1608.0,1.0
1612.0,1.0
1615.0,1.0
1620.0,1.0
1621.0,1.0
1626.0,1.0
1628.0,1.0
1634.0,1.0
1635.0,1.0
1637.0,1.0
1639.0,1.0
1644.0,1.0
1647.0,1.0
1657.0,1.0
1661.0,2.0
1667.0,1.0
1675.0,1.0
1676.0,1.0
1678.0,1.0
1680.0,1.0
1681.0,1.0
1688.0,1.0
1692.0,1.0
1698.0,1.0
1701.0,1.0
1703.0,1.0
1706.0,1.0
1707.0,1.0
1711.0,1.0
1712.0,1.0
1719.0,1.0
1730.0,1.0
1735.0,1.0
1742.0,1.0
1745.0,1.0
1752.0,1.0
1754.0,1.0
1757.0,1.0
1762.0,1.0
1771.0,1.0
1783.0,1.0
1788.0,2.0
1791.0,1.0
1794.0,1.0
1795.0,1.0
1813.0,1.0
1816.0,1.0
1820.0,1.0
1828.0,1.0
1845.0,1.0
1852.0,1.0
1870.0,1.0
1873.0,1.0
1895.0,1.0
1905.0,3.0
1910.0,1.0
1911.0,1.0
1914.0,1.0
1926.0,1.0
1930.0,2.0
1935.0,1.0
1938.0,1.0
1946.0,1.0
1956.0,1.0
1989.0,1.0
2006.0,1.0
2009.0,1.0
2022.0,1.0
2026.0,1.0
2032.0,1.0
2035.0,1.0
2040.0,1.0
2054.0,1.0
2060.0,1.0
2064.0,1.0
2074.0,1.0
2075.0,1.0
2088.0,1.0
2090.0,1.0
2103.0,1.0
2127.0,1.0
2133.0,1.0
2178.0,1.0
2196.0,1.0
2213.0,1.0
2219.0,1.0
2223.0,1.0
2227.0,1.0
2230.0,1.0
2247.0,1.0
2249.0,1.0
2274.0,1.0
2278.0,1.0
2281.0,1.0
2294.0,1.0
2299.0,1.0
2300.0,1.0
2305.0,1.0
2316.0,1.0
2329.0,1.0
2347.0,1.0
2350.0,1.0
2354.0,1.0
2355.0,1.0
2357.0,1.0
2363.0,1.0
2375.0,1.0
2393.0,1.0
2402.0,1.0
2411.0,1.0
2418.0,1.0
2420.0,1.0
2422.0,1.0
2432.0,1.0
2433.0,1.0
2444.0,1.0
2448.0,1.0
2451.0,1.0
2458.0,1.0
2462.0,1.0
2466.0,1.0
2468.0,1.0
2470.0,1.0
2473.0,1.0
2476.0,1.0
2488.0,1.0
2501.0,1.0
2511.0,1.0
2526.0,1.0
2529.0,1.0
2541.0,1.0
2568.0,1.0
2586.0,1.0
2597.0,1.0
2602.0,2.0
2605.0,1.0
2613.0,1.0
2630.0,1.0
2641.0,1.0
2666.0,1.0
2667.0,1.0
2675.0,1.0
2678.0,1.0
2692.0,1.0
2693.0,1.0
2726.0,1.0
2729.0,1.0
2740.0,1.0
2748.0,2.0
2757.0,1.0
2771.0,1.0
2774.0,1.0
2789.0,1.0
2790.0,1.0
2800.0,1.0
2805.0,1.0
2823.0,1.0
2842.0,1.0
2844.0,1.0
2847.0,1.0
2852.0,1.0
2854.0,1.0
2867.0,2.0
2870.0,1.0
2885.0,1.0
2886.0,1.0
2887.0,1.0
2891.0,1.0
2894.0,1.0
2897.0,1.0
2902.0,1.0
2918.0,1.0
2930.0,1.0
2933.0,1.0
2942.0,1.0
2945.0,1.0
2964.0,1.0
2983.0,1.0
2985.0,1.0
3013.0,1.0
3022.0,1.0
3038.0,1.0
3043.0,1.0
3097.0,1.0
3116.0,2.0
3162.0,1.0
3193.0,1.0
3206.0,1.0
3214.0,1.0
3228.0,1.0
3276.0,1.0
3296.0,1.0
3326.0,1.0
3331.0,1.0
3332.0,1.0
3338.0,1.0
3414.0,1.0
3478.0,1.0
3515.0,1.0
3516.0,1.0
3522.0,1.0
3537.0,1.0
3573.0,1.0
3619.0,1.0
3737.0,1.0
3792.0,2.0
3799.0,1.0
3839.0,1.0
3841.0,1.0
3849.0,1.0
3888.0,1.0
3889.0,1.0
3908.0,1.0
3911.0,1.0
3943.0,1.0
3950.0,1.0
3954.0,1.0
3981.0,1.0
4067.0,1.0
4084.0,1.0
4092.0,1.0
4104.0,1.0
4112.0,1.0
4127.0,1.0
4162.0,1.0
4169.0,1.0
4193.0,1.0
4197.0,1.0
4198.0,1.0
4201.0,1.0
4225.0,1.0
4232.0,1.0
4235.0,1.0
4238.0,1.0
4285.0,1.0
4287.0,1.0
4296.0,2.0
4299.0,1.0
4300.0,1.0
4320.0,1.0
4342.0,1.0
4362.0,1.0
4433.0,1.0
4466.0,1.0
4525.0,1.0
4545.0,1.0
4555.0,1.0
4609.0,1.0
4680.0,1.0
4711.0,1.0
4756.0,1.0
4808.0,1.0
4852.0,1.0
5034.0,1.0
5060.0,1.0
5145.0,1.0
5152.0,1.0
5215.0,1.0
5361.0,1.0
5379.0,1.0
5414.0,1.0
5447.0,1.0
5487.0,1.0
5573.0,1.0
5645.0,1.0
5652.0,1.0
5704.0,1.0
5714.0,1.0
5716.0,1.0
5747.0,1.0
5774.0,1.0
5852.0,1.0
5919.0,1.0
6012.0,1.0
6200.0,1.0
6243.0,1.0
6373.0,1.0
6387.0,1.0
6622.0,1.0
6718.0,1.0
6788.0,1.0
6794.0,1.0
6834.0,1.0
6880.0,1.0
7244.0,1.0
7514.0,1.0
7631.0,1.0
7869.0,1.0
7949.0,1.0
7958.0,1.0
8064.0,1.0
8068.0,1.0
8597.0,1.0
8627.0,1.0
9396.0,1.0
9916.0,1.0
10057.0,1.0
10132.0,1.0
10363.0,2.0
10744.0,1.0
11431.0,1.0
12246.0,1.0
12659.0,1.0
13159.0,1.0
13310.0,1.0
14515.0,1.0
15325.0,1.0
16207.0,1.0
17322.0,1.0
22137.0,1.0
22647.0,1.0
24123.0,1.0
31118.0,1.0
39370.0,1.0
42614.0,1.0
44068.0,1.0
44087.0,1.0
47434.0,1.0
48722.0,1.0
57136.0,1.0
64140.0,1.0
86312.0,1.0
89184.0,1.0
96853.0,1.0
97114.0,1.0
114341.0,1.0
123171.0,1.0
127094.0,1.0
144619.0,1.0
154287.0,1.0
154337.0,1.0
155675.0,1.0
169941.0,1.0
177657.0,1.0
199907.0,1.0
